age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,nr_employed,y,date,latitude,longitude,id,default_str,housing_str,loan_str,contact_month,contact_year,pdays_clean,pdays_label
32.0,blue_collar,married,basic_6y,unknown,True,False,cellular,459,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2016-04-25,27.911,-116.791,999cb66e_85c7_4335_b5cf_c6afe953c235,,yes,no,april,2016.0,,sin contacto previo
50.0,blue_collar,single,professional_course,False,False,False,cellular,425,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-05-23,26.663,-109.455,0f301825_ffbb_4ca3_ac69_b657163bcfaf,no,no,no,may,2017.0,,sin contacto previo
24.0,blue_collar,single,basic_9y,False,True,False,cellular,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-10-23,35.232,-82.754,38e5a226_4827_4a13_8ecc_c01489bb77b5,no,yes,no,october,2016.0,,sin contacto previo
38.0,blue_collar,married,basic_6y,False,False,True,cellular,223,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-06-07,47.885,-83.927,9f3063e6_3704_4563_be1d_9813f0c3fb43,no,no,yes,june,2015.0,,sin contacto previo
58.0,housemaid,married,basic_4y,False,True,False,cellular,413,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-05-25,35.011,-118.164,2534de65_d14e_4cf2_bc5a_88da875a4d0c,no,yes,no,may,2015.0,,sin contacto previo
38.0,services,married,high_school,False,False,True,cellular,747,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes,2016-03-19,43.668,-78.397,9414c5dc_6f24_4036_a68f_280d2959bae7,no,no,yes,march,2016.0,,sin contacto previo
47.0,blue_collar,married,basic_4y,False,True,False,cellular,177,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-08-01,43.523,-85.526,62a80a33_cf79_4a52_8d09_1b9c9c9bd617,no,yes,no,august,2017.0,,sin contacto previo
31.0,services,single,high_school,False,True,False,cellular,66,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-07-11,43.096,-68.766,8038f397_1006_4bfe_aff0_32279c54de25,no,yes,no,july,2019.0,,sin contacto previo
34.0,blue_collar,married,basic_6y,False,True,False,cellular,716,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2016-12-14,44.522,-96.388,e52f84e2_792d_4738_93d2_24a8c7d6e47f,no,yes,no,december,2016.0,,sin contacto previo
34.0,services,married,university_degree,False,True,True,cellular,253,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-06-23,33.75,-89.988,b9969f6b_5cd6_44be_8f14_1ada85531c95,no,yes,yes,june,2017.0,,sin contacto previo
38.0,blue_collar,single,basic_9y,False,True,False,cellular,14,6,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-02-09,31.138,-67.269,542d3864_4259_48bb_b72a_8d1b8197f7d4,no,yes,no,february,2018.0,,sin contacto previo
38.0,admin_,married,high_school,False,False,False,cellular,316,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2018-04-07,28.256,-119.18,8238a573_ff76_40b4_86df_cc1e5575609f,no,no,no,april,2018.0,,sin contacto previo
31.0,services,single,high_school,False,True,False,cellular,152,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-10-03,26.382,-85.731,0a5f1174_0fb3_4237_b58d_794bad4fe17d,no,yes,no,october,2015.0,,sin contacto previo
34.0,blue_collar,married,basic_6y,False,False,True,telephone,137,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-01-11,41.446,-123.627,d98cd94f_652d_4e82_9edf_c18e7a36d697,no,no,yes,january,2019.0,,sin contacto previo
34.0,management,single,university_degree,False,False,True,cellular,155,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-04-25,34.712,-99.015,3110219b_1301_4ca0_a29e_2233cc636747,no,no,yes,april,2019.0,,sin contacto previo
38.0,blue_collar,divorced,basic_6y,unknown,False,False,cellular,154,1,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2016-10-02,42.637,-76.473,e75328c6_99b6_40b7_8de4_a40dd6953b7d,,no,no,october,2016.0,,sin contacto previo
28.0,admin_,married,high_school,False,True,True,cellular,165,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2016-08-21,46.961,-109.102,d6aab73d_e17f_4888_afdc_e484e4877f92,no,yes,yes,august,2016.0,,sin contacto previo
35.0,blue_collar,married,professional_course,False,True,False,cellular,466,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-03-21,38.768,-66.953,1af7fb68_2a6e_409e_88c0_f733fadc50d4,no,yes,no,march,2017.0,,sin contacto previo
29.0,blue_collar,married,basic_9y,False,False,False,cellular,1101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2016-09-07,33.046,-85.868,93a22edf_1268_4be3_8c91_62d6a390b152,no,no,no,september,2016.0,,sin contacto previo
38.0,blue_collar,married,basic_9y,False,True,False,cellular,368,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-01-07,33.271,-110.512,a6372e0f_41cb_431a_88ba_35cc1b13a05c,no,yes,no,january,2015.0,,sin contacto previo
28.0,admin_,married,high_school,False,True,False,cellular,201,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-12-18,25.864,-69.46,783f06c1_4856_4986_bcb4_371f6d38f40d,no,yes,no,december,2018.0,,sin contacto previo
29.0,blue_collar,single,high_school,False,True,True,cellular,146,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2018-08-25,38.764,-122.669,c65e3d9e_9d62_4c4e_b9c7_ba1b43ec8537,no,yes,yes,august,2018.0,,sin contacto previo
27.0,admin_,married,high_school,False,True,True,cellular,77,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-09-07,28.311,-81.133,5f8b6f8d_d00c_4804_8c6b_5d22d1c37ec6,no,yes,yes,september,2017.0,,sin contacto previo
38.0,blue_collar,single,high_school,False,False,False,cellular,157,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-01-26,36.446,-118.347,5785a0cf_a0b1_4c21_8373_55218f82673c,no,no,no,january,2016.0,,sin contacto previo
33.0,admin_,single,university_degree,False,True,True,cellular,96,6,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-04-28,27.544,-83.316,bc8a7410_4a32_4bb0_9caa_032581fcd43e,no,yes,yes,april,2015.0,,sin contacto previo
35.0,admin_,single,university_degree,False,False,False,telephone,104,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-09-05,26.953,-68.241,7dfdbc39_496b_4bad_b616_09a38ff3d746,no,no,no,september,2015.0,,sin contacto previo
52.0,admin_,married,basic_9y,False,True,False,cellular,38,2,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2015-04-22,44.689,-124.012,39745adb_f40b_4098_9dbb_c7f01415e63c,no,yes,no,april,2015.0,,sin contacto previo
48.0,services,married,high_school,False,True,True,cellular,154,5,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-04-18,46.432,-97.954,794a3213_8d99_4cae_982b_c76b07f914ae,no,yes,yes,april,2019.0,,sin contacto previo
55.0,blue_collar,divorced,basic_4y,unknown,False,False,telephone,148,4,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2019-03-08,32.053,-71.669,b5f3e7c6_0133_45ba_9b86_0190d98838f3,,no,no,march,2019.0,,sin contacto previo
41.0,services,married,high_school,False,True,False,cellular,342,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-12-29,33.275,-117.339,9928f8e5_30e1_4c75_b035_b0172378b5ae,no,yes,no,december,2018.0,,sin contacto previo
28.0,technician,single,professional_course,False,True,True,telephone,43,1,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2018-06-28,41.901,-76.566,f899e58d_a7ff_4380_af31_a99f3481be45,no,yes,yes,june,2018.0,,sin contacto previo
38.0,technician,single,high_school,unknown,False,False,cellular,394,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2016-08-02,24.568,-93.559,79d44224_e7a5_4857_983f_676e509a6a68,,no,no,august,2016.0,,sin contacto previo
29.0,blue_collar,single,basic_9y,False,False,False,cellular,68,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2019-01-26,40.759,-95.637,9da53b69_ff4f_42a9_ac38_1bbdaaceadf3,no,no,no,january,2019.0,,sin contacto previo
43.0,self_employed,single,high_school,unknown,False,False,cellular,364,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-01-16,35.348,-107.528,b209cc90_8ad3_4524_a0bf_c356a6546e42,,no,no,january,2016.0,,sin contacto previo
27.0,blue_collar,single,unknown,False,True,False,telephone,125,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-08-02,28.838,-79.579,2e97cb62_613f_43f3_bfe9_74b36628573c,no,yes,no,august,2017.0,,sin contacto previo
32.0,blue_collar,single,basic_9y,False,True,True,cellular,179,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-12-21,33.514,-108.834,5dfb3302_799e_4cc6_9d84_781dc942f60e,no,yes,yes,december,2015.0,,sin contacto previo
29.0,blue_collar,single,basic_9y,False,True,False,cellular,427,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-11-30,30.899,-71.859,324ff23d_c141_4bc3_be3a_2af3d45407af,no,yes,no,november,2016.0,,sin contacto previo
34.0,technician,single,high_school,False,False,False,cellular,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-01-21,44.076,-76.504,b4c8a7c9_f27d_438b_ba01_313fdb082e4f,no,no,no,january,2019.0,,sin contacto previo
22.0,admin_,single,high_school,False,True,False,cellular,197,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-07-14,35.557,-107.52,74f47797_cb6f_4b30_b026_1187d2c1b4af,no,yes,no,july,2017.0,,sin contacto previo
33.0,blue_collar,single,basic_4y,False,True,True,cellular,409,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-04-19,38.223,-97.381,fc9d8eb0_4900_4321_b970_6528689690d2,no,yes,yes,april,2019.0,,sin contacto previo
55.0,blue_collar,married,basic_9y,False,True,True,cellular,299,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-03-18,38.347,-120.311,b3ff26f4_3f34_4a76_9227_bfc9bd5005c2,no,yes,yes,march,2015.0,,sin contacto previo
36.0,blue_collar,divorced,basic_9y,False,False,False,cellular,323,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-01-11,27.242,-100.277,ee5d0e3b_e993_42ba_8054_8c7d1e9882f1,no,no,no,january,2018.0,,sin contacto previo
45.0,services,divorced,basic_9y,False,False,False,cellular,215,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-12-15,36.313,-89.813,18b2cb46_d831_45bf_9bf6_794220ca3f35,no,no,no,december,2019.0,,sin contacto previo
38.0,student,single,high_school,unknown,True,False,cellular,290,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-06-23,35.8,-74.811,581a5ead_b910_4d6f_b360_8a56ad17d5da,,yes,no,june,2015.0,,sin contacto previo
37.0,admin_,single,basic_9y,False,True,True,cellular,147,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-01-20,33.372,-98.712,35d44855_e28d_40c7_97e9_adf4774a8750,no,yes,yes,january,2016.0,,sin contacto previo
39.0,technician,single,professional_course,False,False,False,cellular,143,1,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2017-12-18,29.191,-124.287,a248ff64_2233_4a6d_bfb9_2e8af8bf5de7,no,no,no,december,2017.0,,sin contacto previo
38.0,admin_,married,university_degree,False,True,False,cellular,541,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-08-31,35.923,-124.156,405f7d0a_4b25_4779_94ea_757873299a0b,no,yes,no,august,2017.0,,sin contacto previo
40.0,admin_,single,high_school,False,False,True,cellular,172,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2018-09-26,27.159,-82.34,2c181ec1_049c_40ba_a20f_9b5bf545796c,no,no,yes,september,2018.0,,sin contacto previo
38.0,blue_collar,single,basic_6y,False,True,True,cellular,309,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-11-19,29.92,-82.27,330ea4a8_c2e6_4b1e_b494_41a20a489148,no,yes,yes,november,2019.0,,sin contacto previo
59.0,retired,divorced,professional_course,False,False,False,cellular,69,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-02-16,43.044,-82.535,7da3b7d1_36bc_477b_97aa_c3ac0922d56d,no,no,no,february,2019.0,,sin contacto previo
24.0,student,single,university_degree,False,True,False,cellular,79,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-10-08,35.067,-80.833,b79dcd63_7139_46e8_9d26_28aa8e52d375,no,yes,no,october,2016.0,,sin contacto previo
31.0,admin_,single,high_school,False,False,False,cellular,299,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-03-11,37.495,-75.608,a56cfadc_1bed_4d84_8447_c4e91f7bc03c,no,no,no,march,2018.0,,sin contacto previo
38.0,housemaid,divorced,university_degree,False,True,False,cellular,213,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2017-04-26,34.832,-86.791,265ea104_c16a_4699_8717_0875b6921ee3,no,yes,no,april,2017.0,,sin contacto previo
38.0,blue_collar,single,basic_9y,False,False,False,cellular,196,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-11-19,32.586,-80.736,59ba16d6_50a6_4f25_9735_247b7eacdaa2,no,no,no,november,2018.0,,sin contacto previo
29.0,blue_collar,married,basic_9y,False,False,False,cellular,54,1,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,no,2017-03-17,33.29,-73.72,0f6930a8_22b0_4673_a8c3_1a590092fc73,no,no,no,march,2017.0,6,6
29.0,admin_,married,high_school,False,False,False,cellular,54,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-09-19,31.48,-122.46,d810bc15_cca4_42eb_a342_7baa6d64de75,no,no,no,september,2018.0,,sin contacto previo
41.0,blue_collar,single,basic_4y,unknown,True,False,cellular,247,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2015-11-22,34.617,-73.684,e31d3430_a1b5_4061_86da_82752504dac9,,yes,no,november,2015.0,,sin contacto previo
41.0,blue_collar,single,basic_4y,unknown,True,False,cellular,426,1,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,,48.935,-88.259,4a69b2c3_61cf_415d_b4d5_a9864cbad4d6,,yes,no,,,,sin contacto previo
34.0,technician,single,professional_course,False,True,False,cellular,404,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-01-06,29.905,-117.199,0a408b43_ed52_4016_b74d_9fabe704d6f1,no,yes,no,january,2016.0,,sin contacto previo
34.0,admin_,married,university_degree,False,True,False,cellular,80,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-05-22,37.535,-94.138,8f749830_2508_432c_925a_68d2d42e1487,no,yes,no,may,2018.0,,sin contacto previo
33.0,admin_,single,high_school,False,True,False,cellular,135,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-06-07,35.917,-99.877,19e658ee_705c_468a_a499_e6876526a301,no,yes,no,june,2015.0,,sin contacto previo
33.0,admin_,single,high_school,False,True,False,cellular,162,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-06-16,30.316,-95.979,75274358_6855_4df1_a4c5_b2bacc309927,no,yes,no,june,2015.0,,sin contacto previo
35.0,blue_collar,single,basic_4y,unknown,True,False,cellular,130,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-02-21,34.566,-124.013,a30c4675_8322_49cb_9a12_43944fc7d46d,,yes,no,february,2017.0,,sin contacto previo
33.0,admin_,single,high_school,False,False,False,cellular,341,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2016-03-13,39.93,-95.294,65ee0015_75cc_401c_8c28_282f1e3d1504,no,no,no,march,2016.0,,sin contacto previo
29.0,blue_collar,married,basic_9y,False,False,False,cellular,366,3,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,yes,2016-10-19,36.33,-80.147,df8a58bc_7aad_41f6_b865_579524946e38,no,no,no,october,2016.0,,sin contacto previo
33.0,technician,single,university_degree,False,False,True,cellular,118,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-06-09,38.507,-106.53,227e02bf_608f_439d_adba_9603ea72333b,no,no,yes,june,2015.0,,sin contacto previo
33.0,management,married,basic_9y,False,True,True,cellular,168,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-06-19,47.515,-124.663,3118113d_beba_4fb0_95f8_0fb7f830090a,no,yes,yes,june,2018.0,,sin contacto previo
34.0,services,single,basic_9y,False,False,False,cellular,308,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2017-08-12,39.224,-106.657,9ef57519_c75a_4fe6_bd96_5100ca456572,no,no,no,august,2017.0,,sin contacto previo
28.0,unemployed,married,university_degree,False,False,False,cellular,176,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-05-09,46.324,-124.434,6b73c56e_6b4f_4064_b87c_2a7dd7232d6c,no,no,no,may,2016.0,,sin contacto previo
36.0,blue_collar,married,basic_4y,unknown,True,False,cellular,300,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-05-20,40.894,-75.205,8ba5259d_abb5_4bba_9a4a_eb2738a7d323,,yes,no,may,2015.0,,sin contacto previo
45.0,blue_collar,single,basic_4y,False,False,False,cellular,223,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2016-06-10,27.656,-124.153,37519ed9_f351_441b_a22a_edbcac8d38dc,no,no,no,june,2016.0,,sin contacto previo
38.0,blue_collar,single,basic_6y,unknown,False,False,cellular,35,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-01-13,43.62,-113.913,390418d4_13a8_40d4_8239_6e80df5a480f,,no,no,january,2018.0,,sin contacto previo
37.0,blue_collar,married,basic_4y,False,False,True,cellular,199,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-11-30,44.139,-106.938,fc7797b2_ab21_469f_8234_669344922757,no,no,yes,november,2018.0,,sin contacto previo
38.0,housemaid,married,basic_4y,unknown,False,False,cellular,206,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-12-25,48.745,-78.23,7a6c1689_e78a_4dc7_9444_0c9d95ac4ae7,,no,no,december,2017.0,,sin contacto previo
45.0,blue_collar,single,basic_4y,False,True,False,cellular,721,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-09-25,31.916,-85.833,6b23df7c_abe9_4e22_b1ee_7e9a6edc6624,no,yes,no,september,2019.0,,sin contacto previo
32.0,technician,married,university_degree,False,True,False,cellular,641,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-08-17,31.956,-101.79,4aecff4d_f3f0_43b2_8aa2_0cdafba38769,no,yes,no,august,2017.0,,sin contacto previo
33.0,blue_collar,single,basic_6y,unknown,False,False,cellular,163,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-07-06,39.924,-118.304,7adef4d3_e393_4325_bcf8_8af73fd4f2c4,,no,no,july,2015.0,,sin contacto previo
34.0,admin_,single,university_degree,False,True,False,cellular,234,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-04-13,37.727,-88.389,747f9023_afd1_480c_a28f_b0f04e06636c,no,yes,no,april,2017.0,,sin contacto previo
33.0,blue_collar,divorced,basic_4y,False,False,False,cellular,86,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-11-14,34.132,-67.85,7778508d_2514_4e97_a8aa_d8458719fb9a,no,no,no,november,2019.0,,sin contacto previo
36.0,blue_collar,married,basic_9y,False,True,False,cellular,180,2,999,2,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-10-15,25.878,-103.79,10512fe0_48ed_4e4c_9f46_523fc37e1d17,no,yes,no,october,2015.0,,sin contacto previo
29.0,technician,single,high_school,False,False,False,cellular,68,4,12,1,success,-1.8,92.893,-46.2,1.281,5099.1,no,2015-10-01,34.616,-67.462,d275d606_7a87_422b_aff8_8c153ed6f71b,no,no,no,october,2015.0,12,12
38.0,blue_collar,single,high_school,False,False,False,cellular,103,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-12-02,37.377,-94.256,93fd7e9a_a47e_4de6_8e92_d4d2b246bbd5,no,no,no,december,2018.0,,sin contacto previo
36.0,services,single,high_school,False,False,False,cellular,102,6,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2017-06-16,24.763,-75.867,f000a82e_a9e7_436c_b357_e369e359be03,no,no,no,june,2017.0,,sin contacto previo
34.0,admin_,single,high_school,False,True,False,cellular,239,1,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2015-09-15,32.744,-68.14,3b2fa80e_2c52_4545_91fc_cfae37089f25,no,yes,no,september,2015.0,,sin contacto previo
36.0,admin_,single,university_degree,False,True,False,cellular,325,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2015-03-01,25.257,-76.99,08f10790_737a_4a1b_8394_5705b65e09d4,no,yes,no,march,2015.0,,sin contacto previo
35.0,services,single,high_school,False,False,False,cellular,234,3,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2019-07-23,36.989,-121.227,fe3b5cd5_fd79_4385_a62b_9a0c2a6fdf52,no,no,no,july,2019.0,,sin contacto previo
42.0,technician,married,professional_course,False,False,False,cellular,194,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-11-10,33.286,-118.303,bca72582_30ed_415e_8612_4945bc4cc671,no,no,no,november,2019.0,,sin contacto previo
33.0,blue_collar,married,basic_6y,False,True,False,cellular,134,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2015-02-17,33.285,-79.588,27e199bf_1dfa_436a_84a5_8cd8162b0ee0,no,yes,no,february,2015.0,,sin contacto previo
34.0,management,married,university_degree,False,True,False,cellular,77,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-09-09,25.754,-99.052,c97454c9_64ec_423d_9f2a_e3c82b6463f0,no,yes,no,september,2017.0,,sin contacto previo
53.0,admin_,married,basic_9y,False,True,True,cellular,674,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,yes,2019-05-16,35.159,-89.216,c8c29f20_7423_4ee1_b884_bbee01e42424,no,yes,yes,may,2019.0,,sin contacto previo
36.0,services,single,high_school,False,True,False,telephone,216,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2017-05-02,38.424,-99.361,dd5c3156_ff7c_402d_aa94_d2e2607c634c,no,yes,no,may,2017.0,,sin contacto previo
48.0,blue_collar,married,basic_6y,False,True,False,cellular,122,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-04-17,36.578,-111.888,86bde111_5f42_4ea4_88f0_bcccbc6290fd,no,yes,no,april,2017.0,,sin contacto previo
58.0,retired,married,university_degree,False,False,False,cellular,109,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2019-10-18,45.663,-107.468,ad44cce0_b1c8_4476_bd60_d9b1b51caf70,no,no,no,october,2019.0,,sin contacto previo
35.0,blue_collar,married,basic_6y,False,False,False,telephone,622,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes,2015-12-03,35.901,-85.139,cb2a49e5_3346_44b7_a25e_e5a1e789dcb6,no,no,no,december,2015.0,,sin contacto previo
29.0,blue_collar,married,basic_9y,False,False,False,cellular,1966,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-01-29,27.394,-108.716,ddcbfc8b_b6f9_4c21_940d_be9a9cda782d,no,no,no,january,2016.0,,sin contacto previo
27.0,blue_collar,married,university_degree,False,False,True,cellular,131,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2019-08-24,44.622,-124.84,b419673f_a41b_4557_999a_a9aeaa98db74,no,no,yes,august,2019.0,,sin contacto previo
49.0,entrepreneur,married,university_degree,False,False,False,cellular,140,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-01-15,30.737,-88.047,45da99a3_c295_432b_ab96_afed7cf7a1d9,no,no,no,january,2016.0,,sin contacto previo
38.0,blue_collar,married,basic_6y,False,False,True,cellular,281,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-07-16,40.632,-76.601,906b6f2a_4f8b_4870_8372_ff25043a8ac4,no,no,yes,july,2019.0,,sin contacto previo
40.0,technician,married,basic_6y,False,True,False,cellular,156,5,999,1,failure,-1.8,92.893,-46.2,4.857,5099.1,no,2017-11-23,31.048,-98.339,270620e0_0bd0_4cb9_8be5_12c96d4e25c9,no,yes,no,november,2017.0,,sin contacto previo
45.0,blue_collar,single,basic_4y,False,True,False,cellular,161,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-09-10,38.35,-76.327,faede419_2aa0_4c46_bfd1_198d8be76b29,no,yes,no,september,2019.0,,sin contacto previo
33.0,admin_,married,university_degree,False,True,True,cellular,44,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2016-10-27,38.965,-74.457,7615dc77_a9f8_4d91_b98b_92074a6242c0,no,yes,yes,october,2016.0,,sin contacto previo
32.0,technician,single,high_school,False,True,False,cellular,240,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2017-10-27,46.488,-113.097,64cce869_aa97_4151_bc77_12a06e4af110,no,yes,no,october,2017.0,,sin contacto previo
42.0,blue_collar,married,basic_6y,False,True,False,cellular,172,1,999,0,nonexistent,-1.8,92.893,-46.2,4.857,5099.1,no,2016-01-31,27.314,-116.889,dd426ed0_8048_420a_9e02_cce378ec197d,no,yes,no,january,2016.0,,sin contacto previo
36.0,technician,married,professional_course,False,False,False,cellular,127,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2018-05-17,48.979,-104.153,5caf53ee_b4f4_450a_9588_b1179a610ada,no,no,no,may,2018.0,,sin contacto previo
49.0,management,single,professional_course,False,False,False,cellular,248,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2019-08-13,48.637,-116.227,7c657cc0_49eb_4348_8655_c6517f5aa71e,no,no,no,august,2019.0,,sin contacto previo
39.0,technician,single,professional_course,False,True,False,cellular,115,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,2016-09-20,24.881,-91.502,8adbc3b5_67db_4159_8903_9fd8e216b9e8,no,yes,no,september,2016.0,,sin contacto previo
26.0,admin_,single,high_school,False,True,False,cellular,38,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no,2018-02-16,29.751,-110.924,e68673fe_b052_440d_8577_778f4bbb34a6,no,yes,no,february,2018.0,,sin contacto previo
